holdet_person_id,holdet_rider_name,pcs_rider_id,pcs_rider_name,season,result_date,race_name,result_label,result_scope,grand_tour_slug,race_class,rank_position,raw_result,kms,pcs_points,uci_points,vertical_meters,source_url,fetched_at
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-08-26,La Vuelta Ciclista a España,Stage 4,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,66,66,206.7,,,3081,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-4,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-08-25,La Vuelta Ciclista a España,Stage 3,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,8,8,134.6,10.00,35.00,1948,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-3,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-08-24,La Vuelta Ciclista a España,Stage 2,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,4,4,159.5,25.00,80.00,1910,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-2,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-08-23,La Vuelta Ciclista a España,Stage 1,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,132,132,186.7,,,1293,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-1,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-06-01,Giro d'Italia,General Classification,GRAND_TOUR_GC,giro-d-italia,2.UWT,7,7,,180.00,340.00,,https://www.procyclingstats.com/race/giro-d-italia/2025/gc,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-06-01,Giro d'Italia,Mountains classification,GRAND_TOUR_KOM,giro-d-italia,2.UWT,26,26,,,,,https://www.procyclingstats.com/race/giro-d-italia/2025/kom,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-06-01,Giro d'Italia,Points classification,GRAND_TOUR_POINTS,giro-d-italia,2.UWT,33,33,,,,,https://www.procyclingstats.com/race/giro-d-italia/2025/points,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-06-01,Giro d'Italia,Stage 21,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,64,64,143.0,,,1604,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-21,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-31,Giro d'Italia,Stage 20,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,24,24,205.0,,,4399,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-20,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-30,Giro d'Italia,Stage 19,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,6,6,166.0,15.00,45.00,4908,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-19,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-29,Giro d'Italia,Stage 18,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,99,99,144.0,,,1669,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-18,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-28,Giro d'Italia,Stage 17,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,12,12,155.0,4.00,15.00,3813,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-17,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-27,Giro d'Italia,Stage 16,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,11,11,203.0,5.00,20.00,4737,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-16,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-25,Giro d'Italia,Stage 15,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,19,19,219.0,,,3865,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-15,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-24,Giro d'Italia,Stage 14,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,23,23,195.0,,,987,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-14,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-23,Giro d'Italia,Stage 13,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,10,10,180.0,6.00,25.00,1561,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-13,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-22,Giro d'Italia,Stage 12,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,71,71,172.0,,,1666,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-12,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-21,Giro d'Italia,Stage 11,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,5,5,186.0,18.00,60.00,3812,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-11,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-20,Giro d'Italia,Stage 10 (ITT),GRAND_TOUR_STAGE,giro-d-italia,2.UWT,64,64,28.6,,,125,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-10,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-18,Giro d'Italia,Stage 9,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,9,9,181.0,8.00,30.00,2346,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-9,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-17,Giro d'Italia,Stage 8,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,22,22,197.0,,,3792,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-8,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-16,Giro d'Italia,Stage 7,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,3,3,168.0,35.00,95.00,3390,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-7,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-15,Giro d'Italia,Stage 6,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,157,157,227.0,,,2496,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-6,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-14,Giro d'Italia,Stage 5,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,31,31,151.0,,,1487,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-5,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-13,Giro d'Italia,Stage 4,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,22,22,189.0,,,730,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-4,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-11,Giro d'Italia,Stage 3,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,35,35,160.0,,,2921,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-3,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-10,Giro d'Italia,Stage 2 (ITT),GRAND_TOUR_STAGE,giro-d-italia,2.UWT,46,46,13.7,,,141,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-2,2026-04-27 08:50:28.790292+00
3894,Egan Bernal,egan-bernal,Bernal Egan,2025,2025-05-09,Giro d'Italia,Stage 1,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,25,25,160.0,,,1876,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-1,2026-04-27 08:50:28.790292+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-29,Volta Ciclista a Catalunya,General classification,SEASON_RACE,,2.UWT,52,52,,5.00,4.00,,https://www.procyclingstats.com/race/volta-a-catalunya/2026/gc,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-29,Volta Ciclista a Catalunya,Mountains classification,SEASON_RACE,,2.UWT,17,17,,,,,https://www.procyclingstats.com/race/volta-a-catalunya/2026/kom,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-29,Volta Ciclista a Catalunya,Points classification,SEASON_RACE,,2.UWT,11,11,,,,,https://www.procyclingstats.com/race/volta-a-catalunya/2026/points,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-29,Volta Ciclista a Catalunya,Stage 7,SEASON_RACE,,2.UWT,50,50,95.1,,,1617,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-7,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-28,Volta Ciclista a Catalunya,Stage 6,SEASON_RACE,,2.UWT,37,37,158.2,,,3895,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-6,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-27,Volta Ciclista a Catalunya,Stage 5,SEASON_RACE,,2.UWT,57,57,153.1,,,4390,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-5,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-26,Volta Ciclista a Catalunya,Stage 4,SEASON_RACE,,2.UWT,125,125,151.0,,,2844,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-4,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-25,Volta Ciclista a Catalunya,Stage 3,SEASON_RACE,,2.UWT,48,48,159.4,,,2279,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-3,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-24,Volta Ciclista a Catalunya,Stage 2,SEASON_RACE,,2.UWT,137,137,167.4,,,1898,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-2,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-23,Volta Ciclista a Catalunya,Stage 1,SEASON_RACE,,2.UWT,131,131,172.8,,,2150,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-1,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-03-18,Milano - Torino,Milano - Torino,SEASON_RACE,,1.Pro,29,29,174.0,,5.00,1489,https://www.procyclingstats.com/race/milano-torino/2026/result,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-02-08,Tour of Oman,Stage 2,SEASON_RACE,,2.Pro,,DNS,191.4,,,1493,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-2,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-02-07,Tour of Oman,Stage 1,SEASON_RACE,,2.Pro,47,47,170.9,,,1694,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-1,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2026,2026-02-06,Muscat Classic,Muscat Classic,SEASON_RACE,,1.Pro,53,53,176.2,,,1887,https://www.procyclingstats.com/race/muscat-classic/2026/result,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-27,Tour de France,General classification,GRAND_TOUR_GC,tour-de-france,2.UWT,31,31,,45.00,35.00,,https://www.procyclingstats.com/race/tour-de-france/2025/gc,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-27,Tour de France,Mountains classification,GRAND_TOUR_KOM,tour-de-france,2.UWT,12,12,,,,,https://www.procyclingstats.com/race/tour-de-france/2025/kom,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-27,Tour de France,Points classification,GRAND_TOUR_POINTS,tour-de-france,2.UWT,71,71,,,,,https://www.procyclingstats.com/race/tour-de-france/2025/points,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-27,Tour de France,Stage 21,GRAND_TOUR_STAGE,tour-de-france,2.UWT,116,116,132.3,,,1129,https://www.procyclingstats.com/race/tour-de-france/2025/stage-21,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-26,Tour de France,Stage 20,GRAND_TOUR_STAGE,tour-de-france,2.UWT,67,67,184.2,,,2916,https://www.procyclingstats.com/race/tour-de-france/2025/stage-20,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-25,Tour de France,Stage 19,GRAND_TOUR_STAGE,tour-de-france,2.UWT,23,23,93.1,,,3431,https://www.procyclingstats.com/race/tour-de-france/2025/stage-19,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-24,Tour de France,Stage 18,GRAND_TOUR_STAGE,tour-de-france,2.UWT,5,5,171.5,32.00,70.00,5642,https://www.procyclingstats.com/race/tour-de-france/2025/stage-18,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-23,Tour de France,Stage 17,GRAND_TOUR_STAGE,tour-de-france,2.UWT,118,118,160.4,,,1660,https://www.procyclingstats.com/race/tour-de-france/2025/stage-17,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-22,Tour de France,Stage 16,GRAND_TOUR_STAGE,tour-de-france,2.UWT,76,76,171.5,,,2929,https://www.procyclingstats.com/race/tour-de-france/2025/stage-16,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-20,Tour de France,Stage 15,GRAND_TOUR_STAGE,tour-de-france,2.UWT,145,145,169.3,,,2305,https://www.procyclingstats.com/race/tour-de-france/2025/stage-15,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-19,Tour de France,Stage 14,GRAND_TOUR_STAGE,tour-de-france,2.UWT,15,15,182.6,1.00,5.00,5020,https://www.procyclingstats.com/race/tour-de-france/2025/stage-14,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-18,Tour de France,Stage 13 (ITT),GRAND_TOUR_STAGE,tour-de-france,2.UWT,28,28,10.9,,,645,https://www.procyclingstats.com/race/tour-de-france/2025/stage-13,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-17,Tour de France,Stage 12,GRAND_TOUR_STAGE,tour-de-france,2.UWT,11,11,180.6,8.00,25.00,3794,https://www.procyclingstats.com/race/tour-de-france/2025/stage-12,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-16,Tour de France,Stage 11,GRAND_TOUR_STAGE,tour-de-france,2.UWT,150,150,156.8,,,1567,https://www.procyclingstats.com/race/tour-de-france/2025/stage-11,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-14,Tour de France,Stage 10,GRAND_TOUR_STAGE,tour-de-france,2.UWT,48,48,165.3,,,4307,https://www.procyclingstats.com/race/tour-de-france/2025/stage-10,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-13,Tour de France,Stage 9,GRAND_TOUR_STAGE,tour-de-france,2.UWT,143,143,174.1,,,1019,https://www.procyclingstats.com/race/tour-de-france/2025/stage-9,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-12,Tour de France,Stage 8,GRAND_TOUR_STAGE,tour-de-france,2.UWT,154,154,171.4,,,1257,https://www.procyclingstats.com/race/tour-de-france/2025/stage-8,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-11,Tour de France,Stage 7,GRAND_TOUR_STAGE,tour-de-france,2.UWT,92,92,197.0,,,2096,https://www.procyclingstats.com/race/tour-de-france/2025/stage-7,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-10,Tour de France,Stage 6,GRAND_TOUR_STAGE,tour-de-france,2.UWT,64,64,201.5,,,3309,https://www.procyclingstats.com/race/tour-de-france/2025/stage-6,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-09,Tour de France,Stage 5 (ITT),GRAND_TOUR_STAGE,tour-de-france,2.UWT,122,122,33.0,,,191,https://www.procyclingstats.com/race/tour-de-france/2025/stage-5,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-08,Tour de France,Stage 4,GRAND_TOUR_STAGE,tour-de-france,2.UWT,148,148,174.2,,,1745,https://www.procyclingstats.com/race/tour-de-france/2025/stage-4,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-07,Tour de France,Stage 3,GRAND_TOUR_STAGE,tour-de-france,2.UWT,152,152,178.3,,,792,https://www.procyclingstats.com/race/tour-de-france/2025/stage-3,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-06,Tour de France,Stage 2,GRAND_TOUR_STAGE,tour-de-france,2.UWT,155,155,209.1,,,1953,https://www.procyclingstats.com/race/tour-de-france/2025/stage-2,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-07-05,Tour de France,Stage 1,GRAND_TOUR_STAGE,tour-de-france,2.UWT,139,139,184.9,,,1065,https://www.procyclingstats.com/race/tour-de-france/2025/stage-1,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-06-01,Giro d'Italia,General Classification,GRAND_TOUR_GC,giro-d-italia,2.UWT,8,8,,170.00,285.00,,https://www.procyclingstats.com/race/giro-d-italia/2025/gc,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-06-01,Giro d'Italia,Mountains classification,GRAND_TOUR_KOM,giro-d-italia,2.UWT,74,74,,,,,https://www.procyclingstats.com/race/giro-d-italia/2025/kom,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-06-01,Giro d'Italia,Points classification,GRAND_TOUR_POINTS,giro-d-italia,2.UWT,86,86,,,,,https://www.procyclingstats.com/race/giro-d-italia/2025/points,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-06-01,Giro d'Italia,Stage 21,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,32,32,143.0,,,1604,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-21,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-31,Giro d'Italia,Stage 20,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,22,22,205.0,,,4399,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-20,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-30,Giro d'Italia,Stage 19,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,10,10,166.0,6.00,25.00,4908,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-19,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-29,Giro d'Italia,Stage 18,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,70,70,144.0,,,1669,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-18,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-28,Giro d'Italia,Stage 17,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,8,8,155.0,10.00,35.00,3813,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-17,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-27,Giro d'Italia,Stage 16,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,16,16,203.0,,,4737,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-16,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-25,Giro d'Italia,Stage 15,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,11,11,219.0,5.00,20.00,3865,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-15,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-24,Giro d'Italia,Stage 14,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,14,14,195.0,2.00,5.00,987,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-14,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-23,Giro d'Italia,Stage 13,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,23,23,180.0,,,1561,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-13,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-22,Giro d'Italia,Stage 12,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,44,44,172.0,,,1666,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-12,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-21,Giro d'Italia,Stage 11,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,8,8,186.0,10.00,35.00,3812,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-11,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-20,Giro d'Italia,Stage 10 (ITT),GRAND_TOUR_STAGE,giro-d-italia,2.UWT,58,58,28.6,,,125,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-10,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-18,Giro d'Italia,Stage 9,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,22,22,181.0,,,2346,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-9,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-17,Giro d'Italia,Stage 8,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,32,32,197.0,,,3792,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-8,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-16,Giro d'Italia,Stage 7,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,13,13,168.0,3.00,10.00,3390,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-7,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-15,Giro d'Italia,Stage 6,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,87,87,227.0,,,2496,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-6,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-14,Giro d'Italia,Stage 5,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,29,29,151.0,,,1487,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-5,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-13,Giro d'Italia,Stage 4,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,71,71,189.0,,,730,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-4,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-11,Giro d'Italia,Stage 3,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,44,44,160.0,,,2921,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-3,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-10,Giro d'Italia,Stage 2 (ITT),GRAND_TOUR_STAGE,giro-d-italia,2.UWT,57,57,13.7,,,141,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-2,2026-04-17 10:42:08.434312+00
4386,Einer Augusto Rubio,einer-rubio,Einer Augusto Rubio,2025,2025-05-09,Giro d'Italia,Stage 1,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,18,18,160.0,,,1876,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-1,2026-04-17 10:42:08.434312+00
